Code;Actie;Beleidsitem code;Algemene rekening;Economische sectorcode;Investeringsenveloppe;Eerste omschrijving;2014;2015;2016;2017;2018;2019
BP2014_2019-1/GBB-CBS/0750-00/6159999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0750-00;6159999;600;IE-GEEN;Terugbetalingen deelname activiteiten;€ 300.00;€ 300.00;€ 300.00;€ 300.00;€ 300.00;€ 300.00
BP2014_2019-1/GBB-CBS/0750-00/6203000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6203000;500;IE-GEEN;Bezoldigingen contractueel personeel;€ 49,800.00;€ 54,259.79;€ 55,616.28;€ 57,006.69;€ 58,431.86;€ 59,892.66
BP2014_2019-1/GBB-CBS/0750-00/6213000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6213000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - contractuelen;€ 11,600.00;€ 11,890.00;€ 12,187.25;€ 12,491.93;€ 12,804.23;€ 13,124.34
BP2014_2019-1/GBB-CBS/0750-00/6223000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6223000;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen - contractuelen;€ 400.00;€ 410.00;€ 420.25;€ 430.76;€ 441.53;€ 452.56
BP2014_2019-1/GBB-CBS/0750-00/6223100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6223100;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 176.00;€ 179.52;€ 183.11;€ 186.77;€ 190.51;€ 194.32
BP2014_2019-1/GBB-CBS/0750-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00
BP2014_2019-1/GBB-CBS/0750-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0750-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 47.00;€ 47.71;€ 48.42;€ 49.15;€ 49.88;€ 50.63
BP2014_2019-1/GBB-CBS/0750-00/7010002/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0750-00;7010002;500;IE-GEEN;Inschrijvingsgelden;€ 16,900.00;€ 14,000.00;€ 14,000.00;€ 14,000.00;€ 14,000.00;€ 14,000.00
BP2014_2019-1/GBB-CBS/0750-00/7050001/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0750-00;7050001;500;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00
BP2014_2019-1/GBB-CBS/0750-00/7050002/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0750-00;7050002;500;IE-GEEN;Opbrengsten uit verhuur woningen en flats;€ 1,000.00;;;;;
BP2014_2019-1/GBB-CBS/0750-00/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0750-00;7404999;300;IE-GEEN;Overige algemene werkingssubsidies;€ 25,000.00;€ 22,500.00;€ 22,500.00;€ 22,500.00;€ 22,500.00;€ 22,500.00
BP2014_2019-1/GBB-CBS/0750-00/7405999/BESTUUR/CBS/100/IE-GEEN/O;GBB-CBS;0750-00;7405999;100;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;€ 27,307.00;€ 27,307.00;€ 27,307.00;€ 27,307.00;€ 27,307.00;€ 27,307.00
BP2014_2019-1/GBB-CBS/0750-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0750-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 189.00;€ 189.00;€ 189.00;€ 189.00;€ 189.00;€ 189.00
BP2014_2019-1/GBB-CBS/0790-00/2210500/BESTUUR/CBS/600/IE6/U;GBB-CBS;0790-00;2210500;600;IE6;investeringsfondsen;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0790-00/6103001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0790-00;6103001;600;IE-GEEN;Benodigdheden voor gebouwen;€ 750.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0790-00/6103010/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0790-00;6103010;600;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 5,050.00;€ 2,500.00;€ 2,500.00;€ 2,500.00;€ 2,500.00;€ 2,500.00
BP2014_2019-1/GBB-CBS/0790-01/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-01;6494000;480;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 2,368.79;€ 2,484.18
BP2014_2019-1/GBB-CBS/0790-02/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-02;6494000;480;IE-GEEN;Werkingstoelage St.-Hilarius & andere kerkfabrieken;€ 1,414.92;€ 3,570.56;€ 8,412.74;€ 8,051.66;€ 8,889.58;€ 9,266.32
BP2014_2019-1/GBB-CBS/0790-03/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-03;6494000;480;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;€ 28,672.79;€ 24,936.40;€ 35,839.00;€ 35,801.00;€ 37,413.00;€ 38,375.00
BP2014_2019-1/GBB-CBS/0790-05/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-05;6494000;480;IE-GEEN;Werkingstoelage Protestantse kerk;€ 7,271.33;€ 6,487.77;€ 7,588.91;€ 7,747.52;€ 7,905.76;€ 8,071.86
BP2014_2019-1/GBB-CBS/0800-00/2140007/BESTUUR/CBS/600/IE6/U;GBB-CBS;0800-00;2140007;600;IE6;studiekosten;€ 3,740.87;;;;;
BP2014_2019-1/GBB-CBS/0800-00/2400000/BESTUUR/CBS/600/IE6/U;GBB-CBS;0800-00;2400000;600;IE6;Meubilair - gemeenschapsgoederen;€ 384.78;€ 1,350.00;;;;
BP2014_2019-1/GBB-CBS/0800-00/6001000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6001000;600;IE-GEEN;Aankoop technisch materiaal;€ 0.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00
BP2014_2019-1/GBB-CBS/0800-00/6130001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6130001;600;IE-GEEN;Vergoedingen prestaties arbeidsgeneeskundige dienst;€ 200.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00
BP2014_2019-1/GBB-CBS/0800-00/6135001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6135001;600;IE-GEEN;Schoolmaaltijden;€ 26,000.00;€ 29,000.00;€ 29,000.00;€ 29,000.00;€ 29,000.00;€ 29,000.00
BP2014_2019-1/GBB-CBS/0800-00/6141002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6141002;600;IE-GEEN;Documentatie en abonnementen;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0800-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0800-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00
BP2014_2019-1/GBB-CBS/0800-00/6142800/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6142800;600;IE-GEEN;Onderhoudscontracten computermaterieel;€ 2,100.00;€ 2,100.00;€ 2,100.00;€ 2,100.00;€ 2,100.00;€ 2,100.00
BP2014_2019-1/GBB-CBS/0800-00/6143005/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6143005;500;IE-GEEN;Reis- en verblijfkosten (Dienstverplaatsing);€ 1,100.00;€ 1,116.50;€ 1,133.25;€ 1,150.25;€ 1,167.50;€ 1,185.01
BP2014_2019-1/GBB-CBS/0800-00/6150001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6150001;600;IE-GEEN;Aankoop klein materieel;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00
BP2014_2019-1/GBB-CBS/0800-00/6150006/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0800-00;6150006;800;IE-GEEN;Lidmaatschappen;€ 2,393.41;€ 2,359.00;€ 2,425.00;€ 2,425.00;€ 2,425.00;€ 2,425.00
BP2014_2019-1/GBB-CBS/0800-00/6159999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6159999;600;IE-GEEN;Werkingskosten scholenband;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00
BP2014_2019-1/GBB-CBS/0800-00/6160003/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6160003;600;IE-GEEN;Controle- en keuringskosten voertuigen;;€ 200.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00
BP2014_2019-1/GBB-CBS/0800-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 31,500.00;€ 31,575.00;€ 32,830.63;€ 34,117.64;€ 35,436.83;€ 36,789.00
BP2014_2019-1/GBB-CBS/0800-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 6,650.00;€ 2,816.25;€ 2,986.66;€ 3,161.32;€ 3,340.36;€ 3,523.86
BP2014_2019-1/GBB-CBS/0800-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 10,700.00;€ 4,628.00;€ 5,073.12;€ 5,420.31;€ 5,777.92;€ 6,146.26
BP2014_2019-1/GBB-CBS/0800-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 539.60;€ 489.19;€ 498.98;€ 508.96;€ 519.13;€ 529.52
BP2014_2019-1/GBB-CBS/0800-00/6231000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6231000;600;IE-GEEN;Bijdragen aan arbeidsgeneeskundige dienst;€ 2,900.00;€ 2,850.00;€ 2,850.00;€ 2,850.00;€ 2,850.00;€ 2,850.00
BP2014_2019-1/GBB-CBS/0800-00/6231002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-00;6231002;600;IE-GEEN;Bijdragen aan andere sociale diensten;€ 1,900.00;€ 1,900.00;€ 1,900.00;€ 1,900.00;€ 1,900.00;€ 1,900.00
BP2014_2019-1/GBB-CBS/0800-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00
BP2014_2019-1/GBB-CBS/0800-00/6400007/BESTUUR/CBS/100/IE-GEEN/U;GBB-CBS;0800-00;6400007;100;IE-GEEN;Taksen eetwareninspectie;€ 600.00;€ 600.00;€ 600.00;€ 600.00;€ 600.00;€ 600.00
BP2014_2019-1/GBB-CBS/0800-00/6400008/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0800-00;6400008;800;IE-GEEN;Bijdragen reprobel;€ 600.00;€ 600.00;€ 600.00;€ 600.00;€ 600.00;€ 600.00
BP2014_2019-1/GBB-CBS/0800-00/6409999/BESTUUR/CBS/100/IE-GEEN/U;GBB-CBS;0800-00;6409999;100;IE-GEEN;Overige werkingsbelastingen;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00
BP2014_2019-1/GBB-CBS/0800-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 94.00;€ 95.41;€ 96.84;€ 98.29;€ 99.77;€ 101.26
BP2014_2019-1/GBB-CBS/0800-00/7040002/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0800-00;7040002;500;IE-GEEN;Tussenkomsten van ouders in de maaltijden;€ 25,000.00;€ 25,000.00;€ 25,000.00;€ 25,000.00;€ 25,000.00;€ 25,000.00
BP2014_2019-1/GBB-CBS/0800-00/7040003/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0800-00;7040003;500;IE-GEEN;Tussenkomsten van ouders in het toezicht en de bijlessen;€ 20,000.00;€ 25,000.00;€ 25,000.00;€ 25,000.00;€ 25,000.00;€ 25,000.00
BP2014_2019-1/GBB-CBS/0800-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-00;7406999;300;IE-GEEN;Toelage schoolfruit;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0800-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0800-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 2,268.00;€ 2,268.00;€ 2,268.00;€ 2,268.00;€ 2,268.00;€ 2,268.00
BP2014_2019-1/GBB-CBS/0800-01/6001000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6001000;600;IE-GEEN;Aankoop technisch materiaal;€ 750.00;€ 11,500.00;€ 11,500.00;€ 11,500.00;€ 11,500.00;€ 11,500.00
BP2014_2019-1/GBB-CBS/0800-01/6103001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6103001;600;IE-GEEN;Benodigdheden voor gebouwen;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00
BP2014_2019-1/GBB-CBS/0800-01/6103010/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6103010;600;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 23,000.00;€ 23,500.00;€ 22,000.00;€ 22,000.00;€ 22,000.00;€ 22,000.00
BP2014_2019-1/GBB-CBS/0800-01/6110000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6110000;600;IE-GEEN;Elektriciteit;€ 3,600.00;€ 4,567.50;€ 4,636.01;€ 4,705.55;€ 4,776.14;€ 4,847.78
BP2014_2019-1/GBB-CBS/0800-01/6111000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6111000;600;IE-GEEN;Gas;€ 15,200.00;€ 15,000.00;€ 15,000.00;€ 15,000.00;€ 15,000.00;€ 15,000.00
BP2014_2019-1/GBB-CBS/0800-01/6113000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6113000;600;IE-GEEN;Water;€ 1,800.00;€ 1,700.00;€ 1,725.50;€ 1,751.38;€ 1,777.65;€ 1,804.31
BP2014_2019-1/GBB-CBS/0800-01/6120999/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0800-01;6120999;700;IE-GEEN;Overige verzekeringen;€ 301.22;€ 306.00;€ 312.12;€ 318.36;€ 324.73;€ 331.22
BP2014_2019-1/GBB-CBS/0800-01/6141001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6141001;600;IE-GEEN;Kantoorbenodigdheden;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00;€ 100.00
BP2014_2019-1/GBB-CBS/0800-01/6141004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6141004;600;IE-GEEN;Communicatiekosten telefoon en internet;€ 2,600.00;€ 2,600.00;€ 2,600.00;€ 2,600.00;€ 2,600.00;€ 2,600.00
BP2014_2019-1/GBB-CBS/0800-01/6141006/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6141006;600;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00
BP2014_2019-1/GBB-CBS/0800-01/6142001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6142001;600;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 100.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0800-01/6143006/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6143006;600;IE-GEEN;Prijzen;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00
BP2014_2019-1/GBB-CBS/0800-01/6149000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6149000;600;IE-GEEN;Overige administratie- en kantoorkosten;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0800-01/6150002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6150002;600;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;€ 10,000.00;;;;;
BP2014_2019-1/GBB-CBS/0800-01/6150005/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6150005;600;IE-GEEN;Vervoer;€ 3,350.00;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00;€ 3,500.00
BP2014_2019-1/GBB-CBS/0800-01/6150900/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6150900;600;IE-GEEN;Inkomgelden;€ 500.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00
BP2014_2019-1/GBB-CBS/0800-01/6208000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-01;6208000;500;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;€ 481,599.63;€ 481,599.63;€ 491,231.62;€ 501,056.25;€ 511,077.38;€ 521,298.93
BP2014_2019-1/GBB-CBS/0800-01/6230001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-01;6230001;500;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 400.00;€ 406.00;€ 412.09;€ 418.27;€ 424.55;€ 430.91
BP2014_2019-1/GBB-CBS/0800-01/6230004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-01;6230004;500;IE-GEEN;Andere vergoedingen voor het personeel;€ 1,500.00;;;;;
BP2014_2019-1/GBB-CBS/0800-01/6479999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-01;6479999;600;IE-GEEN;Overige diverse operationele kosten;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0800-01/7000006/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0800-01;7000006;441;IE-GEEN;Verkoop van groene stroom;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00
BP2014_2019-1/GBB-CBS/0800-01/7000006/BESTUUR/CBS/600/IE-GEEN/O;GBB-CBS;0800-01;7000006;600;IE-GEEN;Verkoop van groene stroom;€ 160.00;;;;;
BP2014_2019-1/GBB-CBS/0800-01/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-01;7404999;300;IE-GEEN;Overige algemene werkingssubsidies;€ 72,081.80;€ 72,058.45;€ 72,058.45;€ 72,058.45;€ 72,058.45;€ 72,058.45
BP2014_2019-1/GBB-CBS/0800-01/7405004/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-01;7405004;300;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;€ 481,599.63;€ 481,599.63;€ 491,231.62;€ 501,056.25;€ 511,077.38;€ 521,298.93
BP2014_2019-1/GBB-CBS/0800-02/2410000/BESTUUR/CBS/600/IE6/U;GBB-CBS;0800-02;2410000;600;IE6;IT-materiaal school;;€ 16,500.00;;;;
BP2014_2019-1/GBB-CBS/0800-02/6001000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6001000;600;IE-GEEN;Aankoop technisch materiaal;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00
BP2014_2019-1/GBB-CBS/0800-02/6103001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6103001;600;IE-GEEN;Benodigdheden voor gebouwen;€ 10,000.00;€ 6,500.00;€ 6,500.00;€ 6,500.00;€ 6,500.00;€ 6,500.00
BP2014_2019-1/GBB-CBS/0800-02/6103010/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6103010;600;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 7,000.00;€ 14,000.00;€ 14,000.00;€ 14,000.00;€ 14,000.00;€ 14,000.00
BP2014_2019-1/GBB-CBS/0800-02/6110000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6110000;600;IE-GEEN;Elektriciteit;€ 7,200.00;€ 6,902.00;€ 7,005.53;€ 7,110.61;€ 7,217.27;€ 7,325.53
BP2014_2019-1/GBB-CBS/0800-02/6111000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6111000;600;IE-GEEN;Gas;€ 3,200.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00
BP2014_2019-1/GBB-CBS/0800-02/6112000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6112000;600;IE-GEEN;Stookolie;€ 28,050.00;€ 28,050.00;€ 28,050.00;€ 28,050.00;€ 28,050.00;€ 28,050.00
BP2014_2019-1/GBB-CBS/0800-02/6113000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6113000;600;IE-GEEN;Water;€ 6,000.00;€ 6,597.50;€ 6,696.46;€ 6,796.91;€ 6,898.86;€ 7,002.35
BP2014_2019-1/GBB-CBS/0800-02/6120999/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0800-02;6120999;700;IE-GEEN;Overige verzekeringen;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00
BP2014_2019-1/GBB-CBS/0800-02/6141001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6141001;600;IE-GEEN;Kantoorbenodigdheden;€ 600.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0800-02/6141004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6141004;600;IE-GEEN;Communicatiekosten telefoon en internet;€ 2,600.00;€ 2,600.00;€ 2,600.00;€ 2,600.00;€ 2,600.00;€ 2,600.00
BP2014_2019-1/GBB-CBS/0800-02/6141006/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6141006;600;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 13,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00
BP2014_2019-1/GBB-CBS/0800-02/6142001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6142001;600;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 4,500.00;€ 4,500.00;€ 2,000.00;€ 2,000.00;€ 2,000.00;€ 2,000.00
BP2014_2019-1/GBB-CBS/0800-02/6143006/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6143006;600;IE-GEEN;Prijzen;€ 2,250.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00
BP2014_2019-1/GBB-CBS/0800-02/6149000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6149000;600;IE-GEEN;Overige administratie- en kantoorkosten;€ 1,900.00;€ 900.00;€ 900.00;€ 900.00;€ 900.00;€ 900.00
BP2014_2019-1/GBB-CBS/0800-02/6150002/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6150002;600;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;€ 23,000.00;€ 30,000.00;€ 30,000.00;€ 30,000.00;€ 30,000.00;€ 30,000.00
BP2014_2019-1/GBB-CBS/0800-02/6150005/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6150005;600;IE-GEEN;Vervoer;€ 10,700.00;€ 12,500.00;€ 12,500.00;€ 12,500.00;€ 12,500.00;€ 12,500.00
BP2014_2019-1/GBB-CBS/0800-02/6150900/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6150900;600;IE-GEEN;Inkomgelden;€ 1,500.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0800-02/6160001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6160001;600;IE-GEEN;Aankoop benodigdheden voor voertuigen;€ 1,000.00;€ 1,000.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00
BP2014_2019-1/GBB-CBS/0800-02/6160004/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6160004;600;IE-GEEN;Olie en brandstof voor voertuigen;€ 4,500.00;€ 4,500.00;€ 4,500.00;€ 4,500.00;€ 4,500.00;€ 4,500.00
BP2014_2019-1/GBB-CBS/0800-02/6160300/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0800-02;6160300;600;IE-GEEN;Onderhoud en herstelling voertuigen;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00
BP2014_2019-1/GBB-CBS/0800-02/6207000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-02;6207000;500;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van het bestuur;€ 42,000.00;€ 42,000.00;€ 44,126.25;€ 45,229.41;€ 46,360.14;€ 47,519.14
BP2014_2019-1/GBB-CBS/0800-02/6208000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-02;6208000;500;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;€ 814,779.85;€ 814,779.85;€ 831,075.45;€ 847,696.96;€ 864,650.90;€ 881,943.92
BP2014_2019-1/GBB-CBS/0800-02/6230001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-02;6230001;500;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 900.00;€ 913.50;€ 927.20;€ 941.11;€ 955.23;€ 969.56
BP2014_2019-1/GBB-CBS/0800-02/6230004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-02;6230004;500;IE-GEEN;Andere vergoedingen voor het personeel;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00
BP2014_2019-1/GBB-CBS/0800-02/7000006/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0800-02;7000006;441;IE-GEEN;Verkoop van groene stroom;€ 2,400.00;€ 2,400.00;€ 2,400.00;€ 2,400.00;€ 2,400.00;€ 2,400.00
