Code;Actie;Actie oms.;BI;Beleidsitem oms.;AR;IE;Eerste omschrijving;U;2014;2015;2016;2017;2018;2019;;geen aanpassing;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0040-00;Transacties in verband met de openbare schuld;1749000;IE-GEEN;Overige leningen;O; € 2,600,000.00 ; € 3,400,000.00 ; € 300,000.00 ; € 1,400,000.00 ; € 1,700,000.00 ; € -   ;;;;;;;;;;
;1.2.3.1;In gebruik nemen van het nieuw gemeentehuis;0119-00;Overige algemene diensten;2140007;IE1;studiekosten nieuw gemeentehuis;U;€ 120,319.59;€ 246,355.17;;;;;;;;;;;;;;
;1.2.3.1;In gebruik nemen van het nieuw gemeentehuis;0119-00;Overige algemene diensten;2210107;IE1;bouw van het nieuwe gemeentehuis;U;€ 2,547,294.63;€ 1,910,470.97;€ 0.00;;;;;;;;;;;;;
;1.2.3.1;In gebruik nemen van het nieuw gemeentehuis;0119-00;Overige algemene diensten;2240007;IE1;nieuw gemeentehuis: omgevingswerken;U;;€ 217,800.00;;;;;;;;;;;;;;
;1.2.3.1;In gebruik nemen van het nieuw gemeentehuis;0119-00;Overige algemene diensten;2400000;IE1;Meubilair - gemeenschapsgoederen;U;;€ 200,000.00;;;;;;;;;;;;;;
;1.2.3.2;Uniformiseren van de ICT-infrastructuur en optimaliseren van de digitale communicatie;0119-00;Overige algemene diensten;2410000;IE1;aankopen IT materiaal;U;€ 62,000.00;€ 200,000.00;€ 43,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;;;;;;;;;;
;3.3.1.9;Herinrichten van de bovenparking van de Borre;0119-00;Overige algemene diensten;2240007;IE6;Wegen - Activa in aanbouw;U;;;€ 100,000.00;;;;;;;;;;;;;
;3.4.1.1;Vervullen van een voorbeeldrol op vlak van energiebesparing;0119-00;Overige algemene diensten;2210107;IE6;Gebouwen - administratieve gebouwen - gemeenschapsgoederen - Activa in aanbouw;U;;€ 116,652.46;;;;;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0119-00;Overige algemene diensten;2210107;IE5;Gebouwen - administratieve gebouwen - gemeenschapsgoederen - Activa in aanbouw;U;;;€ 10,000.00;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0119-00;Overige algemene diensten;2210500;IE6;Gebouwen - culturele gebouwen - gemeenschapsgoederen;U;€ 0.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0119-00;Overige algemene diensten;2210800;IE6;plaatsen verwarming stockagelokalen loods;U;€ 2,500.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0119-00;Overige algemene diensten;2210807;IE6;verbouwingswerken;U;€ 176,852.30;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0119-00;Overige algemene diensten;2400000;IE6;kleine investeringen in meubilair en uitrusting;U;€ 6,500.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0119-00;Overige algemene diensten;2430000;IE6;vervanging auto JIP-072 (2000);U;;€ 0.00;€ 15,000.00;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0130-00;Administratieve dienstverlening;2410000;IE6;aankoop digitalisering akten burgerlijke stand;U;€ 0.00;€ 17,900.00;;;;;;;;;;;;;;
;3.1.1.4;Ondersteunen van de realisatie van �Mevrouwkensveld�;0200-00;Wegen;2240007;IE2;aandeel wegenis Mevrouwkesveld;U;;;€ 150,000.00;;;;;;;;;;;;;
;3.2.1.1;Aanleggen van een hoofdfietsroute Leuven-Tienen, aandeel Bierbeek;0200-00;Wegen;2140007;IE3;Studiekosten en uitvoering fietsroute Leuven-Tienen;U;€ 50,000.00;€ 25,000.00;€ 520,000.00;;;;;;;;;;;;;
;3.2.1.2;Aanleg van fietspaden langs de Tiensesteenweg tussen de Kerselaarlaan en de grens met Boutersem;0200-00;Wegen;2240007;IE3;Uitvoering fietspad Tiensesteenweg;U;;;;;€ 1,638,691.00;;;;;;;;;;;
;3.2.1.3;Aanleg van fietspaden langs de Pellenbergstraat;0200-00;Wegen;2140007;IE3;fietspad Pellenberg;U;€ 8,930.73;;;;;;;;;;;;;;;
;3.2.1.3;Aanleg van fietspaden langs de Pellenbergstraat;0200-00;Wegen;2240007;IE3;Uitvoering fietspad Pellenberg;U;;€ 0.00;€ 663,395.27;;;;;;;;;;;;;
;3.2.1.4;Aanleg van fietspaden langs de Lovenjoelsestraat tussen de Weterbeekstraat en de Bruulstraat;0200-00;Wegen;2240007;IE3;Uitvoering weg en fietspad Lovenjoelsestraat;U;;;;€ 525,866.01;;;;;;;;;;;;
;3.2.1.5;Opstarten en uitvoeren van fietspadendossiers;0200-00;Wegen;2140007;IE3;Studiekosten diverse fietspaden;U;€ 104,674.68;€ 0.00;€ 14,400.00;€ 0.00;€ 18,169.36;€ 51,613.76;;;;;;;;;;
;3.2.1.5;Opstarten en uitvoeren van fietspadendossiers;0200-00;Wegen;2240007;IE3;uitvoering fietspaden Opvelpse- en Neervelpsestraat;U;;;;;€ 454,234.00;€ 515,137.00;;;;;;;;;;
;3.2.1.7;Heraanleggen van wegen;0200-00;Wegen;2140007;IE3;studiekosten wegenwerken;U;€ 0.00;€ 27,000.00;€ 18,000.00;€ 75,000.00;;;;;;;;;;;;
;3.2.1.7;Heraanleggen van wegen;0200-00;Wegen;2240007;IE3;Heraanleg diverse wegen;U;€ 269,276.67;€ 193,653.70;€ 88,487.30;;;;;;;;;;;;;
;3.2.1.10;Inventariseren, opmaken en uitvoeren van een onderhoudsplan voor wegen en paden;0200-00;Wegen;2240007;IE3;Onderhoud wegen;U;€ 50,000.00;€ 100,000.00;€ 100,000.00;€ 100,000.00;€ 100,000.00;€ 100,000.00;;;;;;;;;;
;3.2.3.1;Herinrichten van de Panoramalaan;0200-00;Wegen;2240007;IE3;Heraanleg Panoramalaan;U;;;€ 200,000.00;;;;;;;;;;;;;
;3.2.4.1;Herinrichten van de Pastoriestraat;0200-00;Wegen;2240007;IE3;pastoriestraat voetpaden;U;;€ 40,000.00;;;;;;;;;;;;;;
;3.2.4.3;Voeren van meetcampagnes;0200-00;Wegen;2250000;IE3;Snelheidsinformatieborden;U;€ 0.00;€ 2,250.00;;€ 2,250.00;;€ 2,250.00;;;;;;;;;;
;3.3.1.1;Uitvoeren van verbeteringswerken in de dorpskern van Lovenjoel;0200-00;Wegen;2240007;IE6;Herwaarderen dorpskern Lovenjoel;U;;€ 50,000.00;€ 200,000.00;;;;;;;;;;;;;
;3.3.1.9;Herinrichten van de bovenparking van de Borre;0200-00;Wegen;2240007;IE6;herinrichting bovenparking (studiekosten );U;€ 7,500.00;€ 20,500.00;;;;;;;;;;;;;;
;3.4.3.3;Reduceren van bestrijdingsmiddelen;0200-00;Wegen;2300000;IE6;onkruidborstel voor montage op tractor;U;€ 19,360.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0200-00;Wegen;2140007;IE6;studiekosten fietspaden/herkasseien/ontw.wegen;U;€ 465,780.75;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0200-00;Wegen;2240007;IE6;aanleg fietspaden Lovenjoelsestr. & Waversesteenweg;U;€ 827,616.19;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0200-00;Wegen;2250000;IE6;Aankoop straatmeubilair;U;€ 1,500.00;€ 28,000.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;€ 1,500.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0200-00;Wegen;2300000;IE6;vervanging zelftrekkende grasmaaier;U;€ 2,000.00;€ 2,750.00;€ 7,500.00;€ 2,000.00;€ 1,500.00;€ 1,500.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0200-00;Wegen;2430000;IE6;Rollend materieel - gemeenschapsgoederen;U;€ 35,000.00;€ 212,500.00;€ 115,000.00;;€ 0.00;€ 30,000.00;;;;;;;;;;
;3.2.2.2;Promoten van het openbaar vervoer;0210-00;Openbaar vervoer;2250000;IE3;Schuilhuisjes;U;€ 7,500.00;;€ 5,000.00;;€ 5,000.00;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0210-00;Openbaar vervoer;2250000;IE6;Halteacc. Waversestw;U;€ 4,841.51;;;;;;;;;;;;;;;
;3.4.3.1;Optimaliseren van het gemeentelijk containerpark en de groencompostering in eigen beheer;0309-00;Overig afval- en materialenbeheer;2220007;IE6;Aanpassingswerken CP : verharding, kws-afscheider;U;€ 15,000.00;;;;;;;;;;;;;;;
;3.4.3.1;Optimaliseren van het gemeentelijk containerpark en de groencompostering in eigen beheer;0309-00;Overig afval- en materialenbeheer;2350000;IE6;aankoop perscontainer;U;€ 21,500.00;;;;;;;;;;;;;;;
;3.3.4.1;Aanleggen en verbeteren van rioleringen;0310-00;Beheer van regen- en afvalwater;2140007;IE6;Heraanleg Groenstraat en Dreefstraat (incl. riolering) studiekosten;U;;€ 57,000.00;;€ 10,800.00;€ 38,000.00;;;;;;;;;;;
;3.3.4.1;Aanleggen en verbeteren van rioleringen;0310-00;Beheer van regen- en afvalwater;2280007;IE6;riolering diverse straten en ev. heraanleg straat;U;€ 100,000.00;;;€ 245,032.00;€ 950,000.00;;;;;;;;;;;
;3.3.4.5;Bouwen en onderhouden van installaties voor individuele afvalwaterzuivering;0310-00;Beheer van regen- en afvalwater;2280007;IE6;Aankoop IBA's;U;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 10,000.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0310-00;Beheer van regen- en afvalwater;2100007;IE6;opmaak databank;U;€ 41,148.27;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0310-00;Beheer van regen- en afvalwater;2140007;IE6;erelonen;U;€ 8,470.35;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0310-00;Beheer van regen- en afvalwater;2280007;IE6;Levering & plaatsen IBA's;U;€ 34,000.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0310-00;Beheer van regen- en afvalwater;2280007;IE6;Uitv. rioleringswerk;U;€ 337,557.64;;;;;;;;;;;;;;;
;3.3.4.4;Voeren van een milieuvriendelijk waterlopenbeheer;0319-00;Overig waterbeheer;2203000;IE6;Terreinen van waterlopen - gemeenschapsgoederen;U;;€ 10,000.00;;;;;;;;;;;;;;
;3.3.2.7;Optimaliseren van het handhavingsbeleid en de klachtenbehandeling inzake leefmilieu;0329-00;Overige vermindering van milieuverontreiniging;2300000;IE6;aankoop meettoestellen geluidsnormen;U;€ 5,000.00;;;;;;;;;;;;;;;
;3.3.2.5;Verwerven van gronden in het kader van natuurbehoud;0340-00;Aankoop, inrichting en beheer van natuur, groen en bos;6640000;IE6;Aankoop bosgronden en milieureservaten;U;€ 5,000.00;;€ 5,000.00;;€ 5,000.00;;;;;;;;;;;
;3.1.1.4;Ondersteunen van de realisatie van �Mevrouwkensveld�;0341-00;Erosiebestrijding;2140007;IE2;soc.huisv.Mevr.veld;U;€ 0.00;€ 0.00;;;;;;;;;;;;;;
;3.3.4.2;Aanleggen van waterbufferbekkens in het kader van erosie;0341-00;Erosiebestrijding;2200100;IE6;aankoop grond bufferbekken Smisstraat;U;€ 0.00;;;;;;;;;;;;;;;
;3.3.4.2;Aanleggen van waterbufferbekkens in het kader van erosie;0341-00;Erosiebestrijding;2203000;IE6;aanleg bufferbekken Smisstraat/Langestr/Rijsmortelstr;U;€ 109,000.00;;€ 109,000.00;;;;;;;;;;;;;
;3.3.4.3;Nemen van andere maatregelen in het kader van erosiebestrijding;0341-00;Erosiebestrijding;2140000;IE6;Plannen en studies erosiebestrijding Kloosterstr/Hollew;U;€ 0.00;€ 0.00;;;;;;;;;;;;;;
;3.3.4.3;Nemen van andere maatregelen in het kader van erosiebestrijding;0341-00;Erosiebestrijding;2200100;IE6;aankoop grond bufferbekkenMiddelbosstraat;U;€ 0.00;€ 7,500.00;;;;;;;;;;;;;;
;3.3.4.3;Nemen van andere maatregelen in het kader van erosiebestrijding;0341-00;Erosiebestrijding;2203000;IE6;Erosiebestrijding;U;€ 0.00;€ 0.00;€ 115,000.00;€ 93,000.00;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0341-00;Erosiebestrijding;2140007;IE6;ontwerp eros.maatregelen;U;€ 46,464.00;;;;;;;;;;;;;;;
;6.1.2.4;Voorbereiden van verschillende locaties als mogelijk crisiscentrum;0490-00;Overige elementen van openbare orde en veiligheid;2410000;IE6;uitwerking en implementatie DRP tss OCMW en GH;U;€ 0.00;;€ 20,000.00;;;;;;;;;;;;;
;3.3.1.7;Participeren in de ruilverkaveling Willebringen;0530-00;Land-, tuin- & bosbouw;2240007;IE6;Deelname Ruilverkaveling Willebringen;U;€ 0.00;€ 51,408.00;€ 51,408.00;€ 85,680.00;€ 85,680.00;€ 85,680.00;;;;;;;;;;
;3.1.1.5;Ondersteunen van de realisatie van �De Wip�;0610-00;Gebiedsontwikkeling;2240007;IE2;Woonproject De Wip;U;;€ 0.00;€ 200,000.00;;;;;;;;;;;;;
;3.3.1.3;Opmaken en uitvoeren van RUP Sint-Kamillus;0610-00;Gebiedsontwikkeling;2140000;IE6;RUP st Camillus;U;€ 15,000.00;;;;;;;;;;;;;;;
;3.3.1.4;Opmaken en uitvoeren van RUP voor zonevreemde gebouwen en constructies;0610-00;Gebiedsontwikkeling;2140000;IE6;RUP zonevreemde gebouwen;U;;€ 30,000.00;;;€ 0.00;;;;;;;;;;;
;3.3.1.5;Opmaken en uitvoeren van RUP kerkhoven/containerparken/scholen;0610-00;Gebiedsontwikkeling;2140000;IE6;RUP CP;U;€ 15,000.00;;;;;;;;;;;;;;;
;3.3.1.6;Opmaken en uitvoeren van RUP voetbalterreinen Bierbeek/Lovenjoel;0610-00;Gebiedsontwikkeling;2140000;IE6;RUP voetbal Lovenjoel en Bierbeek;U;€ 15,000.00;;€ 30,000.00;;;;;;;;;;;;;
;3.5.1.2;Opmaken en uitvoeren van een RUP herstructurering oude melkerij Bierbeek;0610-00;Gebiedsontwikkeling;2140000;IE4;RUP D'store;U;€ 15,000.00;;;;;;;;;;;;;;;
;3.3.1.8;Inrichten en aanleggen van het binnengebied in Opvelp;0680-00;Groene ruimte;2140007;IE6;ontwerp BPA De Velp.;U;€ 5,636.18;;;;;;;;;;;;;;;
;3.3.1.8;Inrichten en aanleggen van het binnengebied in Opvelp;0680-00;Groene ruimte;2200400;IE6;Uitvoering binnengebied Opvelp;U;€ 94,283.22;;€ 165,716.78;;;;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0701-00;Cultuurcentrum;2400000;IE5;theatertechnische investeringen;U;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 2,000.00;;;;;;;;;;
;4.1.2.2;Verhogen van het zit- en kijkcomfort in de theaterzaal;0701-00;Cultuurcentrum;2140007;IE5;cultuur Verhogen van kijk-en zitcomfort (studiekosten);U;;;€ 30,600.00;€ 20,400.00;;;;;;;;;;;;
;4.1.2.2;Verhogen van het zit- en kijkcomfort in de theaterzaal;0701-00;Cultuurcentrum;2210500;IE5;cultuur Verhogen van kijk-en zitcomfort;U;;;;€ 510,000.00;;;;;;;;;;;;
;4.2.2.1;Uitbouwen van een intergrale gemeentelijke uitleendienst;0701-00;Cultuurcentrum;2400000;IE6;aankopen materiaal uitleendienst;U;€ 3,000.00;;€ 3,000.00;;€ 3,000.00;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0701-00;Cultuurcentrum;2201000;IE6;Terreinen van gebouwen - gemeenschapsgoederen;U;;€ 12,000.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0701-00;Cultuurcentrum;2400000;IE6;vervangen tafels polyzaal De Borre;U;;;;;;€ 9,000.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0701-00;Cultuurcentrum;2410000;IE6;vervanging server De Borre & IT-materiaal;U;€ 20,000.00;€ 10,500.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0703-00;Openbare bibliotheken;2400000;IE6;mat.presentatie BIB;U;€ 5,072.02;€ 600.00;;;;;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0709-00;Overige culturele instellingen;2140000;IE5;studiekosten renovatie stookplaatsen buurthuis;U;€ 0.00;;€ 0.00;;;;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0709-00;Overige culturele instellingen;2210500;IE5;electriciteit/verwarmingsketel buurthuis Korbeek-Lo;U;€ 8,198.67;;€ 20,000.00;;;;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0709-00;Overige culturele instellingen;2300000;IE5;aankopen De Velpe & Buurthuis;U;€ 600.00;€ 1,500.00;€ 2,200.00;€ 1,600.00;€ 3,000.00;€ 1,900.00;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0709-00;Overige culturele instellingen;2420000;IE5;aankoop rolgordijnen Buurthuis en De Borre;U;€ 4,700.00;;;;;;;;;;;;;;;
;4.1.2.3;Voorzien van een toelage voor niet-gemeentelijke culturele infrastructuur;0709-00;Overige culturele instellingen;6640000;IE5;investeringssubsidie CC Lovenjoel;U;€ 30,000.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0709-00;Overige culturele instellingen;2210500;IE6;vervangen deur dienstinkom Borrestaminee;U;€ 4,100.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0709-00;Overige culturele instellingen;2300000;IE6;screens Borrestaminee;U;;€ 8,000.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0720-00;Monumentenzorg;2140000;IE6;studieopdr. Sint Hilariuskerk gevels;U;€ 0.00;€ 22,990.00;€ 7,986.00;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0720-00;Monumentenzorg;2140007;IE6;aanstelling;U;€ 0.00;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0720-00;Monumentenzorg;2210700;IE6;Vernieuwb.St-Ermelindis;U;€ 0.00;;;;;;;;;;;;;;;
;4.3.3.3;Onderzoeken van de restauratie en renovatie van de pastorie van Opvelp;0720-01;Patrimonium kerkfabriek Sint Antonius;2140000;IE6;studiekosten Restauratie Pastorie Opvelp;U;€ 0.00;€ 0.00;;;;;;;;;;;;;;
;4.3.3.3;Onderzoeken van de restauratie en renovatie van de pastorie van Opvelp;0720-01;Patrimonium kerkfabriek Sint Antonius;2210700;IE6;Restauratie Pastorie Opvelp;U;;;;;;€ 0.00;;;;;;;;;;
;4.3.3.4;Ondersteunen van andere investeringsprojecten uit de meerjarenplannen van de kerkfabrieken;0720-01;Patrimonium kerkfabriek Sint Antonius;6640000;IE6;Toegestane investeringssubsidies;U;€ 7,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 20,000.00;€ 0.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0720-01;Patrimonium kerkfabriek Sint Antonius;6640000;IE6;investeringstoel.'12;U;€ 2,000.00;;;;;;;;;;;;;;;
;4.3.3.4;Ondersteunen van andere investeringsprojecten uit de meerjarenplannen van de kerkfabrieken;0720-02;Patrimonium kerk fabriek Heilig Kruis;6640000;IE6;Toegestane investeringssubsidies;U;€ 0.00;€ 45,278.62;€ 90,557.24;€ 58,094.62;€ 6,875.00;€ 20,845.00;;;;;;;;;;
;4.3.3.1;Restaureren en renoveren van de pastorie van Bierbeek;0720-03;Patrimonium kerkfabriek Sint Hilarius;2140000;IE6;studiekosten pastorie Bierbeek;U;€ 19,000.00;€ 20,000.00;€ 6,000.00;;;;;;;;;;;;;
;4.3.3.2;Vernieuwen van het dak van de Sint-Hilariuskerk;0720-03;Patrimonium kerkfabriek Sint Hilarius;2140000;IE6;Plannen en studies;U;€ 16,118.30;€ 0.00;€ 0.00;€ 3,839.00;€ 23,034.00;€ 3,839.00;;;;;;;;;;
;4.3.3.2;Vernieuwen van het dak van de Sint-Hilariuskerk;0720-03;Patrimonium kerkfabriek Sint Hilarius;2210700;IE6;restauratie Sint-hilariuskerk dak;U;;;;€ 0.00; € 698,021.00 ;;;;;;;;;;;
;4.3.3.4;Ondersteunen van andere investeringsprojecten uit de meerjarenplannen van de kerkfabrieken;0720-03;Patrimonium kerkfabriek Sint Hilarius;6640000;IE6;Toegestane investeringssubsidies;U;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;€ 10,000.00;;;;;;;;;;
;4.3.3.4;Ondersteunen van andere investeringsprojecten uit de meerjarenplannen van de kerkfabrieken;0720-04;Patrimonium kerkfabriek Sint Lambertus;6640000;IE6;Toegestane investeringssubsidies;U;€ 48,500.00;€ 2,500.00;;€ 3,500.00;;;;;;;;;;;;
;4.3.1.2;Plaatsen en onderhouden van informatieborden bij monumenten;0729-00;Overig beleid inzake het erfgoed;2250000;IE6;erfgoedborden;U;€ 3,000.00;; € 3,000.00 ;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0729-00;Overig beleid inzake het erfgoed;2250000;IE6;Erfgoedborden;U;€ 2,389.75;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0729-00;Overig beleid inzake het erfgoed;6640000;IE6;restauratiesubsidie Berkenhof;U;€ 82,427.00;;;;;;;;;;;;;;;
;4.1.2.1;Uitbreiden en onderhouden van de vrijetijdsinfrastructuur;0740-00;Sport;2400000;IE5;aanleg kleine buitensportterreinen;U;;€ 5,000.00;€ 8,000.00;;;€ 5,000.00;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0740-00;Sport;2200200;IE6;grondverw.sporthal;U;€ 4,605.81;;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0740-00;Sport;2400000;IE6;aankoop lockers/vervangen judomatten;U;€ 4,000.00;;;€ 8,000.00;;;;;;;;;;;;
;3.3.3.1;Aanleggen en onderhouden van gemeentelijke speelterreinen;0750-00;Jeugd;2200500;IE6;speelbos Pimberg;U;€ 9,300.00;;;;;;;;;;;;;;;
;3.3.3.1;Aanleggen en onderhouden van gemeentelijke speelterreinen;0750-00;Jeugd;2400000;IE6;aanleg speelpleinen;U;€ 5,000.00;;€ 5,000.00;;€ 5,000.00;;;;;;;;;;;
;3.3.3.2;Aankopen van speeltoestellen;0750-00;Jeugd;2400000;IE6;aankoop van speeltoestellen (inrichting speelpleinen);U;€ 10,000.00;€ 10,000.00;;€ 10,000.00;;€ 10,000.00;;;;;;;;;;
;4.2.1.6;Onderhouden en werken aan het patrimonium voor jeugdwerkinitiatieven;0750-00;Jeugd;6640000;IE6;investeringssubsidie FOS de Toekan;U;€ 114,403.40;€ 85,596.60;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0790-00;Erediensten;2210500;IE6;investeringsfondsen;U;€ 1,100.00;;;;;;;;;;;;;;;
;5.1.3.4;Verfraaien en renoveren van de schoolgebouwen;0800-00;Gewoon basisonderwijs;2140000;IE6;studiekosten vernieuwen daken & stookplaats GSB;U;€ 10,800.00;€ 0.00;;;;€ 7,200.00;;;;;;;;;;
;5.1.3.4;Verfraaien en renoveren van de schoolgebouwen;0800-00;Gewoon basisonderwijs;2210200;IE6;vernieuwen zadeldak kleuterschool Lovenjoel;U;;€ 0.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0800-00;Gewoon basisonderwijs;2140007;IE6;studiekosten;U;€ 35,448.61;;;;;;;;;;;;;;;
;5.1.3.2;Inrichten van een mogelijke alternatieve locatie voor de kleutervestiging Centrum;0800-01;Kleuteronderwijs;2140007;IE6;studiekosten;U;;€ 6,600.00;€ 6,600.00;€ 19,800.00;;;;;;;;;;;;
;5.1.3.2;Inrichten van een mogelijke alternatieve locatie voor de kleutervestiging Centrum;0800-01;Kleuteronderwijs;2210200;IE6;Kleuterklas bierbeek centrum;U;€ 0.00;€ 0.00;;€ 333,000.00;;;;;;;;;;;;
;5.1.3.4;Verfraaien en renoveren van de schoolgebouwen;0800-01;Kleuteronderwijs;2210200;IE6;vernieuwing buitenschrijnwerk centrale school + KS Opvelp;U;€ 400.00;€ 0.00;;;;;;;;;;;;;;
;5.1.3.6;Vervangen van het klas- en reftermeubilair (kleutervestiging Lovenjoel, refter hoofdschool);0800-01;Kleuteronderwijs;2400000;IE6;Meubilair - gemeenschapsgoederen;U;€ 0.00;€ 0.00;€ 3,250.00;;;;;;;;;;;;;
;5.1.1.3;Stapsgewijs uitbreiden van het aanbod aan smartboards in de klassen;0800-02;Lager onderwijs;2410000;IE6;smartboards school;U;€ 6,500.00;€ 5,000.00;;;;;;;;;;;;;;
;5.1.3.3;Voorzien van extra sanitair in de schoolgebouwen;0800-02;Lager onderwijs;2210200;IE6;Extra sanitair;U;€ 0.00;;€ 5,000.00;;;;;;;;;;;;;
;5.1.3.4;Verfraaien en renoveren van de schoolgebouwen;0800-02;Lager onderwijs;2210200;IE6;vernieuwen stookplaats + daken centrale school (& lichtkoepels);U;€ 4,600.00;€ 80,000.00;€ 0.00;;;;;;;;;;;;;
;5.1.3.5;Herinrichten en/of uitbreiden en onderhouden van de speelterreinen;0800-02;Lager onderwijs;2400000;IE6;aankoop van speeltoestellen (school);U;;;€ 7,500.00;;€ 7,500.00;;;;;;;;;;;
;5.1.3.6;Vervangen van het klas- en reftermeubilair (kleutervestiging Lovenjoel, refter hoofdschool);0800-02;Lager onderwijs;2400000;IE6;Meubilair - gemeenschapsgoederen;U;€ 0.00;€ 0.00;€ 21,800.00;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0990-00;Begraafplaatsen;2300000;IE6;aankoop urnenkelders, grafkelders, columbarium-nissen;U;€ 10,000.00;;;;€ 7,500.00;;;;;;;;;;;
;GBB-CBS;;0800-02;Lager onderwijs;2410000;IE6;IT-materiaal school;U;;€ 16,500.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0703-00;;2410000;IE6;vervanging pc's Bib;U;;€ 3,200.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0800-00;Overige algemene diensten;2400000;IE6;kleine investeringen in meubilair en uitrusting;U;;€ 1,350.00;;;;;;;;;;;;;;
;GBB-CBS;Gelijkblijvend beleid CBS;0740-00;;6640000;IE6;Toegestane investeringssubsidies;U;;€ 2,558.12;;;;;;;;;;;;;;
;1.2.3.1;In gebruik nemen van het nieuw gemeentehuis;0119-00;Overige algemene diensten;2210100;IE1;Gebouwen - administratieve gebouwen - gemeenschapsgoederen;O;;;€ 1,750,000.00;;;;;;;;;;;;;
;3.3.1.9;Herinrichten van de bovenparking van de Borre;0119-00;Overige algemene diensten;1500000;IE6;herinrichting bovenparking (uitvoering);O;;;€ 50,000.00;;;;;;;;;;;;;
;3.3.1.11;Verkopen van de grond Pimberg (perceel naast speelbos);0190-00;Overig algemeen bestuur;2200000;IE6;Onbebouwde terreinen - gemeenschapsgoederen;O;€ 200,000.00;;;;;;;;;;;;;;;
