Code;Actie;Beleidsitem code;Algemene rekening;Investeringsenveloppe;Omschrijving budgetboekjaar;Bedrag (Bj+0);Bedrag (Bj+1);Bedrag (Bj+2);Bedrag (Bj+3);Bedrag (Bj+4);Bedrag (Bj+5)
BP2014_2021-3/GBB-CBS/0750-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6159999;IE-GEEN;Terugbetalingen deelname activiteiten;0;2200;1200;1200;1200;1200
BP2014_2021-3/GBB-CBS/0750-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;36210.83;42241.1;43297.13;44379.56;45489.05;46626.28
BP2014_2021-3/GBB-CBS/0750-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;9687.25;12491.93;12804.23;13124.34;13452.45;13788.76
BP2014_2021-3/GBB-CBS/0750-00/6219000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);-34250.01;-34250.01;-34250.01;-34250.01;-34250.01;-34250.01
BP2014_2021-3/GBB-CBS/0750-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;280.25;784.4;800.09;816.09;832.41;849.06
BP2014_2021-3/GBB-CBS/0750-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;183.11;186.77;190.51;194.32;194.32;194.32
BP2014_2021-3/GBB-CBS/0750-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6231003;IE-GEEN;Vakbondspremies;48.42;49.15;49.88;50.63;50.63;50.63
BP2014_2021-3/GBB-CBS/0750-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6231004;IE-GEEN;Maaltijdcheques;1100;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0750-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0750-00/7010002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7010002;IE-GEEN;Inschrijvingsgelden;8500;11000;11000;11000;11000;11000
BP2014_2021-3/GBB-CBS/0750-00/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;1000;1750;1750;1750;1750;1750
BP2014_2021-3/GBB-CBS/0750-00/7050002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7050002;IE-GEEN;Opbrengsten uit verhuur woningen en flats;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0750-00/7070000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7070000;IE-GEEN;Doorfacturatie - nutsvoorzieningen;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0750-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;1848.5;0;0;0;;
BP2014_2021-3/GBB-CBS/0750-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;353.54;173.79;173.79;173.79;173.79;173.79
BP2014_2021-3/GBB-CBS/0750-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;200;250;250;250;250;250
BP2014_2021-3/GBB-CBS/0790-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;3000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0790-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0790-01/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-01;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;1900;5000;2435.4699999999998;2484.1799999999998;2533.86;2584.54
BP2014_2021-3/GBB-CBS/0790-02/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-02;6494000;IE-GEEN;Werkingstoelage St.-Hilarius  & andere kerkfabrieken;3294.4;2189.4699999999998;8889.58;9266.32;9451.65;9640.68
BP2014_2021-3/GBB-CBS/0790-03/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-03;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;28589;35801;37413;38375;39142.5;39925.35
BP2014_2021-3/GBB-CBS/0790-05/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-05;6494000;IE-GEEN;Werkingstoelage Protestantse kerk;6256.28;6112.1;7905.76;8071.86;8233.2999999999993;8397.9599999999991
BP2014_2021-3/GBB-CBS/0800-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-00;2400000;IE6;Overdracht krediet van 2015 naar 2016;0;;;;;
BP2014_2021-3/GBB-CBS/0800-00/2430000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-00;2430000;IE6;Rollend materieel - gemeenschapsgoederen;;;;;;200000
BP2014_2021-3/GBB-CBS/0800-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6001000;IE-GEEN;Aankoop technisch materiaal;4500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0800-00/6130001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6130001;IE-GEEN;Vergoedingen prestaties arbeidsgeneeskundige dienst;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0800-00/6135001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6135001;IE-GEEN; Schoolmaaltijden;30000;30000;30000;30000;30000;30000
BP2014_2021-3/GBB-CBS/0800-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;350;350;350;350;350;350
BP2014_2021-3/GBB-CBS/0800-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6141002;IE-GEEN;Documentatie en abonnementen;400;400;400;400;400;400
BP2014_2021-3/GBB-CBS/0800-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);0;0;0;0;;
BP2014_2021-3/GBB-CBS/0800-00/6142800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;4000;5600;5600;5600;5600;5600
BP2014_2021-3/GBB-CBS/0800-00/6143005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6143005;IE-GEEN;Reis- en verblijfkosten (Dienstverplaatsing);1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0800-00/6150001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6150001;IE-GEEN;Aankoop klein materieel;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0800-00/6150006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6150006;IE-GEEN;Lidmaatschappen;2359;2425;2425;2425;2425;2425
BP2014_2021-3/GBB-CBS/0800-00/6153501/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6153501;IE-GEEN;Aankoop houtsnippers;2500;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0800-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6159999;IE-GEEN;Overige exploitatiekosten;2500;2500;2500;2500;2500;2500
BP2014_2021-3/GBB-CBS/0800-00/6160003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0800-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;21480.63;21267.64;22586.83;22689;23256.65;23838.07
BP2014_2021-3/GBB-CBS/0800-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;8459.7800000000007;8581.6299999999992;9118.2800000000007;9670.1200000000008;9231.9500000000007;9462.75
BP2014_2021-3/GBB-CBS/0800-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0800-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;176;176;176;176;176;176
BP2014_2021-3/GBB-CBS/0800-00/6231000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231000;IE-GEEN;Bijdragen aan arbeidsgeneeskundige dienst;2850;2850;2850;2850;2850;2850
BP2014_2021-3/GBB-CBS/0800-00/6231002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231002;IE-GEEN;Bijdragen aan andere sociale diensten;2000;1900;1900;1900;2000;2000
BP2014_2021-3/GBB-CBS/0800-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231003;IE-GEEN;Vakbondspremies;96.84;98.29;99.77;101.26;101.26;101.26
BP2014_2021-3/GBB-CBS/0800-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231004;IE-GEEN;Maaltijdcheques;1100;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0800-00/6400007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6400007;IE-GEEN;Taksen eetwareninspectie;600;600;600;600;600;600
BP2014_2021-3/GBB-CBS/0800-00/6409999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6409999;IE-GEEN;Overige werkingsbelastingen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0800-00/6479999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6479999;IE-GEEN;Teambuilding school;;1500;;;;
BP2014_2021-3/GBB-CBS/0800-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0800-00/7040002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7040002;IE-GEEN;Tussenkomsten van ouders in de maaltijden;28000;28000;28000;28000;28000;28000
BP2014_2021-3/GBB-CBS/0800-00/7040003/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7040003;IE-GEEN;Tussenkomsten van ouders in het toezicht en de bijlessen;28259.5;27000;27000;27000;27000;27000
BP2014_2021-3/GBB-CBS/0800-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7406999;IE-GEEN;Toelage schoolfruit;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0800-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;150;150;150;150;150;150
BP2014_2021-3/GBB-CBS/0800-01/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6001000;IE-GEEN;Aankoop technisch materiaal;250;250;250;250;250;250
BP2014_2021-3/GBB-CBS/0800-01/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6103001;IE-GEEN;Benodigdheden voor gebouwen;8200;4000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0800-01/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;28800;31000;31000;31000;31000;31000
BP2014_2021-3/GBB-CBS/0800-01/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6110000;IE-GEEN;Elektriciteit;4636.01;4705.55;4776.1400000000003;4847.78;4800;4800
BP2014_2021-3/GBB-CBS/0800-01/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6111000;IE-GEEN;Gas;11000;16000;16000;16000;16000;16000
BP2014_2021-3/GBB-CBS/0800-01/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6113000;IE-GEEN;Water;2500;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0800-01/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6120999;IE-GEEN;Overige verzekeringen;800;800;797;800;800;800
BP2014_2021-3/GBB-CBS/0800-01/6141001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6141001;IE-GEEN;Kantoorbenodigdheden;350;100;100;100;100;100
BP2014_2021-3/GBB-CBS/0800-01/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6141004;IE-GEEN;Communicatiekosten telefoon en internet;2600;2600;2600;2600;2600;2600
BP2014_2021-3/GBB-CBS/0800-01/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;750;750;1500;750;750;750
BP2014_2021-3/GBB-CBS/0800-01/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0800-01/6143006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6143006;IE-GEEN;Prijzen;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0800-01/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6149000;IE-GEEN;Overige administratie- en kantoorkosten;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0800-01/6150002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;9000;9000;9000;9000;9000;9000
BP2014_2021-3/GBB-CBS/0800-01/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0800-01/6150005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150005;IE-GEEN;Vervoer;2000;3500;3500;3500;3500;3500
BP2014_2021-3/GBB-CBS/0800-01/6150900/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150900;IE-GEEN;Inkomgelden;200;200;200;200;;
BP2014_2021-3/GBB-CBS/0800-01/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6159999;IE-GEEN;Overige exploitatiekosten;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0800-01/6208000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6208000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;550000;501056.25;511077.38;521298.93;531724.91;542359.41
BP2014_2021-3/GBB-CBS/0800-01/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;0;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0800-01/6230004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6230004;IE-GEEN;Andere vergoedingen voor het personeel;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0800-01/6479999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6479999;IE-GEEN;Overige diverse operationele kosten;250;250;250;250;250;250
BP2014_2021-3/GBB-CBS/0800-01/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7000006;IE-GEEN;Verkoop van groene stroom;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0800-01/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7404999;IE-GEEN;Overige algemene werkingssubsidies;65000;68000;68000;68000;68000;68000
BP2014_2021-3/GBB-CBS/0800-01/7405004/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7405004;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;550000;501056.25;511077.38;521298.93;531724.91;542359.41
BP2014_2021-3/GBB-CBS/0800-02/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-02;2410000;IE6;Overdracht krediet van 2015 naar 2016;;35000;;;;
BP2014_2021-3/GBB-CBS/0800-02/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6001000;IE-GEEN;Aankoop technisch materiaal;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0800-02/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6103001;IE-GEEN;Benodigdheden voor gebouwen;8000;8000;8000;8000;8000;8000
BP2014_2021-3/GBB-CBS/0800-02/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;22000;24000;24000;24000;24000;24000
BP2014_2021-3/GBB-CBS/0800-02/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6110000;IE-GEEN;Elektriciteit;8500;8600;8600;8600;8600;8600
BP2014_2021-3/GBB-CBS/0800-02/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6111000;IE-GEEN;Gas;2000;19000;19000;19000;19000;19000
BP2014_2021-3/GBB-CBS/0800-02/6112000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6112000;IE-GEEN;Stookolie;6000;0;0;0;;
BP2014_2021-3/GBB-CBS/0800-02/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6113000;IE-GEEN;Water;6696.46;6796.91;6898.86;7002.35;7000;7000
BP2014_2021-3/GBB-CBS/0800-02/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6120999;IE-GEEN;Overige verzekeringen;1350;1350;1350;1350;1350;1350
BP2014_2021-3/GBB-CBS/0800-02/6141001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6141001;IE-GEEN;Kantoorbenodigdheden;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0800-02/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6141004;IE-GEEN;Communicatiekosten telefoon en internet;2600;2600;2600;2600;2600;2600
BP2014_2021-3/GBB-CBS/0800-02/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;10000;10000;10000;10000;10000;10000
BP2014_2021-3/GBB-CBS/0800-02/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;3000;3000;3000;3000;3000;3000
BP2014_2021-3/GBB-CBS/0800-02/6143006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6143006;IE-GEEN;Prijzen;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0800-02/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6149000;IE-GEEN;Overige administratie- en kantoorkosten;1800;1400;1400;1400;1400;1400
BP2014_2021-3/GBB-CBS/0800-02/6150002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;33000;34000;32000;30000;30000;30000
BP2014_2021-3/GBB-CBS/0800-02/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;150;150;150;150;150;150
BP2014_2021-3/GBB-CBS/0800-02/6150005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150005;IE-GEEN;Vervoer;14000;12500;12500;12500;12500;12500
BP2014_2021-3/GBB-CBS/0800-02/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;500;800;800;800;800;800
BP2014_2021-3/GBB-CBS/0800-02/6150900/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150900;IE-GEEN;Inkomgelden;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0800-02/6160001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0800-02/6160004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6160004;IE-GEEN;Olie en brandstof voor voertuigen;4500;4500;4500;4500;4500;4500
BP2014_2021-3/GBB-CBS/0800-02/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;8000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0800-02/6207000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6207000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van het bestuur;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0800-02/6208000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6208000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;870000;847696.96;864650.9;881943.92;899582.8;917574.45
BP2014_2021-3/GBB-CBS/0800-02/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1339.29;1359.38;1379.78;1400.47;1400.47;1400.47
BP2014_2021-3/GBB-CBS/0800-02/6230004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6230004;IE-GEEN;Andere vergoedingen voor het personeel;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0800-02/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7000006;IE-GEEN;Verkoop van groene stroom;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0800-02/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7404999;IE-GEEN;Overige algemene werkingssubsidies;158748.82;160000;160000;160000;160000;160000
BP2014_2021-3/GBB-CBS/0800-02/7405004/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7405004;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;870000;847696.96;864650.9;881943.92;899582.8;917574.45
BP2014_2021-3/GBB-CBS/0870-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);1;2;2;2;2;2
BP2014_2021-3/GBB-CBS/0870-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;20661.189999999999;25341.47;26038.75;26753.47;27422.31;28107.86
BP2014_2021-3/GBB-CBS/0870-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;6277.81;6396.01;6517.16;6641.34;6807.37;6977.56
BP2014_2021-3/GBB-CBS/0870-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;200;403.84;408.69;413.65;414.42;422.71
BP2014_2021-3/GBB-CBS/0870-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;470.26;479.67;489.26;499.04;499.04;499.04
BP2014_2021-3/GBB-CBS/0870-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6231003;IE-GEEN;Vakbondspremies;100;100;100;100;100;100
BP2014_2021-3/GBB-CBS/0870-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0870-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0870-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0879-00/6499999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0879-00;6499999;IE-GEEN;Andere toegestane werkingssubsidies;15000;15000;15000;15000;15000;15000
BP2014_2021-3/GBB-CBS/0889-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0889-00;6159999;IE-GEEN;Overige exploitatiekosten - Flank. onderw. & netoverschr. initiat.;4000;4000;4000;4000;4000;4000
BP2014_2021-3/GBB-CBS/0900-00/2140000/BESTUUR/CBS/IE6/U;GBB-CBS;0900-00;2140000;IE6;Plannen en studies;;3000;;;;
BP2014_2021-3/GBB-CBS/0900-00/2210107/BESTUUR/CBS/IE6/U;GBB-CBS;0900-00;2210107;IE6;Gebouwen - administratieve gebouwen - gemeenschapsgoederen - Activa in aanbouw;;25000;;;;
BP2014_2021-3/GBB-CBS/0944-00/6491000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0944-00;6491000;IE-GEEN;Subsidie herbruikbare luiers;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0959-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0959-00;6159999;IE-GEEN;Werkingskosten seniorenactiviteiten;2000;0;2000;0;2000;
BP2014_2021-3/GBB-CBS/0990-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0990-00;2300000;IE6;Installaties, machines en uitrusting - gemeenschapsgoederen;;;7500;;;8000
BP2014_2021-3/GBB-CBS/0990-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0990-00;6001000;IE-GEEN;Aankoop technisch materiaal;900;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0990-00/6040000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0990-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0990-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0990-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;800;300;300;300;300;300
BP2014_2021-3/GBB-CBS/0990-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0990-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;5000;500;500;500;500;500
