Code;Actie;Beleidsitem code;Algemene rekening;Investeringsenveloppe;Omschrijving budgetboekjaar;Bedrag (Bj+0);Bedrag (Bj+1);Bedrag (Bj+2);Bedrag (Bj+3);Bedrag (Bj+4);Bedrag (Bj+5)
BP2014_2023-5./GBB-CBS/0740-00/7590000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7590000;IE-GEEN;Intresten op toegestane leningen;0;;;;;
BP2014_2023-5./GBB-CBS/0750-00/6102001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6102001;IE-GEEN;Periodieke erfpachtvergoedingen;1600;1600;1700;1700;1700;1700
BP2014_2023-5./GBB-CBS/0750-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;750;750;750;750;750;750
BP2014_2023-5./GBB-CBS/0750-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;500;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0750-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6110000;IE-GEEN;Elektriciteit;1900;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0750-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6113000;IE-GEEN;Water;300;300;300;300;300;300
BP2014_2023-5./GBB-CBS/0750-00/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6120999;IE-GEEN;Overige verzekeringen;600;600;600;600;600;600
BP2014_2023-5./GBB-CBS/0750-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);3.5;3.5;3.5;5;5;5
BP2014_2023-5./GBB-CBS/0750-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;200;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0750-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;10000;;;;;
BP2014_2023-5./GBB-CBS/0750-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6159999;IE-GEEN;Coordinator digitaal loket KO + kleuterhappening;2000;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0750-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;36792.67;44472;45584;46724;47892;49089
BP2014_2023-5./GBB-CBS/0750-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;11438.34;13051;13377;13711;14054;14405
BP2014_2023-5./GBB-CBS/0750-00/6219000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);-34250.01;-34250.01;-34250.01;-34250.01;-34250.01;-34250.01
BP2014_2023-5./GBB-CBS/0750-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;684.31;698;711.96;1068;1089;1111
BP2014_2023-5./GBB-CBS/0750-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;190.51;194.32;194.32;194.32;194.32;194.32
BP2014_2023-5./GBB-CBS/0750-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6231003;IE-GEEN;Vakbondspremies;49.88;50.63;50.63;50.63;50.63;50.63
BP2014_2023-5./GBB-CBS/0750-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6231004;IE-GEEN;Maaltijdcheques;1500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0750-00/6640000/BESTUUR/CBS/IE6/U;GBB-CBS;0750-00;6640000;IE6;Toegestane investeringssubsidies;;10000;;;;
BP2014_2023-5./GBB-CBS/0750-00/7010002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7010002;IE-GEEN;Inschrijvingsgelden;9500;9500;9500;9500;9500;9500
BP2014_2023-5./GBB-CBS/0750-00/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;1300;1300;1300;1300;1300;1300
BP2014_2023-5./GBB-CBS/0750-00/7070000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7070000;IE-GEEN;Doorfacturatie - nutsvoorzieningen;500;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0750-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;0;;;;;
BP2014_2023-5./GBB-CBS/0750-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;173.79;173.79;173.79;173.79;173.79;173.79
BP2014_2023-5./GBB-CBS/0750-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0750-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;250;250;250;250;250;250
BP2014_2023-5./GBB-CBS/0790-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;100;100;100;100;100;100
BP2014_2023-5./GBB-CBS/0790-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;5000;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0790-01/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-01;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;3907.58;1055.33;1076.44;1097.97;1119.92;1142.32
BP2014_2023-5./GBB-CBS/0790-02/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-02;6494000;IE-GEEN;Werkingstoelage St.-Hilarius  & andere kerkfabrieken;0;;;;;
BP2014_2023-5./GBB-CBS/0790-03/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-03;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;35632.33;38198.54;38962.51;39741.760000000002;40536.6;41347.33
BP2014_2023-5./GBB-CBS/0790-05/6494000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0790-05;6494000;IE-GEEN;Werkingstoelage Protestantse kerk;5710.13;5852.1;5969.14;6088.52;6210.3;6334.51
BP2014_2023-5./GBB-CBS/0800-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-00;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;103000;6500;;;;
BP2014_2023-5./GBB-CBS/0800-00/2430000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-00;2430000;IE6;Rollend materieel - gemeenschapsgoederen;;210000;;;;
BP2014_2023-5./GBB-CBS/0800-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6001000;IE-GEEN;Aankoop technisch materiaal;500;4500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0800-00/6130001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6130001;IE-GEEN;Vergoedingen prestaties arbeidsgeneeskundige dienst;200;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0800-00/6135001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6135001;IE-GEEN; Schoolmaaltijden;30000;30000;30000;30000;30000;30000
BP2014_2023-5./GBB-CBS/0800-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;400;400;400;400;400;400
BP2014_2023-5./GBB-CBS/0800-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6141002;IE-GEEN;Documentatie en abonnementen;300;300;300;300;300;300
BP2014_2023-5./GBB-CBS/0800-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);0;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6142800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;4850;5000;5000;5000;5000;5000
BP2014_2023-5./GBB-CBS/0800-00/6143005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6143005;IE-GEEN;Reis- en verblijfkosten (Dienstverplaatsing);1500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0800-00/6150001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6150001;IE-GEEN;Aankoop klein materieel;500;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0800-00/6150006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6150006;IE-GEEN;Lidmaatschappen;2425;2425;2425;2425;2425;2425
BP2014_2023-5./GBB-CBS/0800-00/6153501/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6153501;IE-GEEN;Aankoop houtsnippers;5000;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0800-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6159999;IE-GEEN;Overige exploitatiekosten;1600;2500;2500;2500;2500;2500
BP2014_2023-5./GBB-CBS/0800-00/6160003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;200;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0800-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;11706.99;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6207000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6207000;IE-GEEN;Beleidsmedewerker;12500;25000;25000;;;
BP2014_2023-5./GBB-CBS/0800-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;4442.07;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6221000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6221000;IE-GEEN;Werkgeversbijdragen voor bovenwettelijke verzekeringen - vastbenoemd personeel;2100;2100;2100;2100;2100;
BP2014_2023-5./GBB-CBS/0800-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;176;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6231000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231000;IE-GEEN;Bijdragen aan arbeidsgeneeskundige dienst;1500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0800-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231003;IE-GEEN;Vakbondspremies;50;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6231004;IE-GEEN;Maaltijdcheques;441;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6400007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6400007;IE-GEEN;Taksen eetwareninspectie;700;700;700;700;700;700
BP2014_2023-5./GBB-CBS/0800-00/6409999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6409999;IE-GEEN;Overige werkingsbelastingen;0;;;;;
BP2014_2023-5./GBB-CBS/0800-00/6479999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-00;6479999;IE-GEEN;Teambuilding school;0;;;;;
BP2014_2023-5./GBB-CBS/0800-00/7040002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7040002;IE-GEEN;Tussenkomsten van ouders in de maaltijden;30000;30000;30000;30000;30000;30000
BP2014_2023-5./GBB-CBS/0800-00/7040003/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7040003;IE-GEEN;Tussenkomsten van ouders in het toezicht en de bijlessen;14500;;;;;
BP2014_2023-5./GBB-CBS/0800-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7406999;IE-GEEN;Toelage schoolfruit;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0800-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;85;;;;;
BP2014_2023-5./GBB-CBS/0800-01/1500000/BESTUUR/CBS/IE6/O;GBB-CBS;0800-01;1500000;IE6;Investeringssubsidies en -schenkingen in kapitaal met vordering op korte termijn;0;;;;;
BP2014_2023-5./GBB-CBS/0800-01/2250000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-01;2250000;IE6;Dr Mobi kleuterscholen;8000;;;;;
BP2014_2023-5./GBB-CBS/0800-01/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-01;2300000;IE6;Overdracht krediet van 2017 naar 2018;180.2;;;;;
BP2014_2023-5./GBB-CBS/0800-01/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-01;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;1500;9500;;;;
BP2014_2023-5./GBB-CBS/0800-01/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6001000;IE-GEEN;Aankoop technisch materiaal;5000;250;250;250;250;250
BP2014_2023-5./GBB-CBS/0800-01/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6103001;IE-GEEN;Benodigdheden voor gebouwen;3000;3000;3000;3000;3000;3000
BP2014_2023-5./GBB-CBS/0800-01/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;34000;31000;31000;31000;31000;31000
BP2014_2023-5./GBB-CBS/0800-01/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6110000;IE-GEEN;Elektriciteit;3500;3500;3500;3500;3500;3500
BP2014_2023-5./GBB-CBS/0800-01/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6111000;IE-GEEN;Gas;10000;10000;10000;10000;10000;10000
BP2014_2023-5./GBB-CBS/0800-01/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6113000;IE-GEEN;Water;2800;2800;2800;2800;2800;2800
BP2014_2023-5./GBB-CBS/0800-01/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6120999;IE-GEEN;Overige verzekeringen;797;800;800;800;800;800
BP2014_2023-5./GBB-CBS/0800-01/6141001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6141001;IE-GEEN;Kantoorbenodigdheden;400;400;400;400;400;400
BP2014_2023-5./GBB-CBS/0800-01/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6141004;IE-GEEN;Communicatiekosten telefoon en internet;2600;2600;2600;2600;2600;2600
BP2014_2023-5./GBB-CBS/0800-01/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;2500;1450;1450;2200;1450;1450
BP2014_2023-5./GBB-CBS/0800-01/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;1500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0800-01/6143006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6143006;IE-GEEN;Prijzen;750;750;750;750;750;750
BP2014_2023-5./GBB-CBS/0800-01/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6149000;IE-GEEN;Overige administratie- en kantoorkosten;100;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0800-01/6150002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;10200;10000;10000;10000;10000;10000
BP2014_2023-5./GBB-CBS/0800-01/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;200;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0800-01/6150005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6150005;IE-GEEN;Vervoer;2500;2500;2500;2500;2500;2500
BP2014_2023-5./GBB-CBS/0800-01/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6159999;IE-GEEN;Overige exploitatiekosten;1100;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0800-01/6208000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6208000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;586000;597000;608000;619000;631000;643000
BP2014_2023-5./GBB-CBS/0800-01/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;200;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0800-01/6230004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6230004;IE-GEEN;Andere vergoedingen voor het personeel;4300;4300;4300;4300;4300;4300
BP2014_2023-5./GBB-CBS/0800-01/6479999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-01;6479999;IE-GEEN;Overige diverse operationele kosten;0;250;250;250;250;250
BP2014_2023-5./GBB-CBS/0800-01/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7000006;IE-GEEN;Verkoop van groene stroom;2000;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0800-01/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7404999;IE-GEEN;Overige algemene werkingssubsidies;63000;70000;70000;70000;70000;70000
BP2014_2023-5./GBB-CBS/0800-01/7405004/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7405004;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;586000;597000;608000;619000;631000;643620
BP2014_2023-5./GBB-CBS/0800-01/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-01;7406999;IE-GEEN;subsidie provincie Dr Mobi kleuterscholen;10877.87;;;;;
BP2014_2023-5./GBB-CBS/0800-02/1500000/BESTUUR/CBS/IE6/O;GBB-CBS;0800-02;1500000;IE6;Investeringssubsidies en -schenkingen in kapitaal met vordering op korte termijn;0;;;;;
BP2014_2023-5./GBB-CBS/0800-02/2250000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-02;2250000;IE6;Dr Mobi lagere school;4500;;;;;
BP2014_2023-5./GBB-CBS/0800-02/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0800-02;2410000;IE6;Overdracht krediet van 2015 naar 2016;36500;46000;;;;
BP2014_2023-5./GBB-CBS/0800-02/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6001000;IE-GEEN;Aankoop technisch materiaal;3000;8000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0800-02/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6103001;IE-GEEN;Benodigdheden voor gebouwen;6000;7000;7000;7000;7000;7000
BP2014_2023-5./GBB-CBS/0800-02/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;38000;37000;36000;36000;36000;36000
BP2014_2023-5./GBB-CBS/0800-02/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6110000;IE-GEEN;Elektriciteit;10000;10000;10000;10000;10000;10000
BP2014_2023-5./GBB-CBS/0800-02/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6111000;IE-GEEN;Gas;19000;19000;19000;19000;19000;19000
BP2014_2023-5./GBB-CBS/0800-02/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6113000;IE-GEEN;Water;4500;4500;4500;4500;4500;4500
BP2014_2023-5./GBB-CBS/0800-02/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6120999;IE-GEEN;Overige verzekeringen;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0800-02/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;600;;;;;
BP2014_2023-5./GBB-CBS/0800-02/6141001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6141001;IE-GEEN;Kantoorbenodigdheden;1000;200;200;200;200;200
BP2014_2023-5./GBB-CBS/0800-02/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6141004;IE-GEEN;Communicatiekosten telefoon en internet;2400;2400;2400;2400;2400;2400
BP2014_2023-5./GBB-CBS/0800-02/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;11000;10000;10000;11000;10000;10000
BP2014_2023-5./GBB-CBS/0800-02/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;3500;3500;3500;3500;3500;3500
BP2014_2023-5./GBB-CBS/0800-02/6143006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6143006;IE-GEEN;Prijzen;750;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0800-02/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6149000;IE-GEEN;Overige administratie- en kantoorkosten;1600;1400;1400;1400;1400;1400
BP2014_2023-5./GBB-CBS/0800-02/6150002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;39000;40000;40000;40000;40000;40000
BP2014_2023-5./GBB-CBS/0800-02/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;150;150;150;150;150;150
BP2014_2023-5./GBB-CBS/0800-02/6150005/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150005;IE-GEEN;Vervoer;14500;14000;14000;14000;14000;14000
BP2014_2023-5./GBB-CBS/0800-02/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;800;800;800;800;800;800
BP2014_2023-5./GBB-CBS/0800-02/6150900/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6150900;IE-GEEN;Inkomgelden;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0800-02/6160001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;750;750;750;750;750;750
BP2014_2023-5./GBB-CBS/0800-02/6160004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6160004;IE-GEEN;Olie en brandstof voor voertuigen;5000;4000;4000;4000;4000;4000
BP2014_2023-5./GBB-CBS/0800-02/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;7500;5000;5000;5000;5000;5000
BP2014_2023-5./GBB-CBS/0800-02/6208000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6208000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;900000;917000;935000;953000;972000;991000
BP2014_2023-5./GBB-CBS/0800-02/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1379.78;1400.47;1400.47;1400.47;1400.47;1400.47
BP2014_2023-5./GBB-CBS/0800-02/6230004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0800-02;6230004;IE-GEEN;Andere vergoedingen voor het personeel;4000;4000;4000;4000;4000;4000
BP2014_2023-5./GBB-CBS/0800-02/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7000006;IE-GEEN;Verkoop van groene stroom;5000;5000;5000;5000;5000;5000
BP2014_2023-5./GBB-CBS/0800-02/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;125;125;125;125;125;125
BP2014_2023-5./GBB-CBS/0800-02/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7404999;IE-GEEN;Overige algemene werkingssubsidies;177000;160000;160000;160000;160000;160000
BP2014_2023-5./GBB-CBS/0800-02/7405004/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7405004;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;900000;917000;935000;953000;972000;991440
BP2014_2023-5./GBB-CBS/0800-02/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0800-02;7406999;IE-GEEN;subsidie provincie Dr Mobi Lagere school;4000;;;;;
BP2014_2023-5./GBB-CBS/0870-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;3000;3000;3000;3000;3000;3000
BP2014_2023-5./GBB-CBS/0870-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);0.69;;;;;
BP2014_2023-5./GBB-CBS/0870-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6159999;IE-GEEN;Organisatie voor-en naschoolse opvang;25000;57103;57103;57103;57103;57103
BP2014_2023-5./GBB-CBS/0870-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;10919.38;;;;;
BP2014_2023-5./GBB-CBS/0870-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;3258.58;;;;;
BP2014_2023-5./GBB-CBS/0870-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0870-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;139.5;;;;;
